編號,"元神
編號",擁有,名稱（1024更新）,屬1,屬2,CP,HP,IV,升級星魄,升級元丹,Level,技1,技屬性1,Att1,"小招
集氣
次數",技2,技屬性2,Att2,STAB1,STAB2,CP1,同頂級CP,"HP/
SQRT(LV)",平均Att,45.5 ,,,,
2175,384,,鬼使,魂,,738,78,84,3000,3,21.5,噬命擊,魔,13,,滅魂爪,魂,19,1,1.25,17.05963939,1288 ,16.82191262,,,,,,
2596,335,,小魔帽,魔,火,3731,177,48,11000,5,41.5,多情風月鏢,火,13,8,火焰爆,火,49,1.25,1.25,52.16941427,3940 ,27.47572861,21.25,,,,,
2936,318,v,夜之女神莉莉絲,魔,水,2043,141,80,4000,3,25.5,凝水毫針,水,11,,破壞水擊,水,23,1.25,1.25,40.04547504,3024 ,27.92216071,,,,,,
2174,384,,鬼使,魂,,964,93,84,4500,3,28.5,無影鬼爪,魂,12,,摧心掌,魂,29,1.25,1.25,16.83548725,1271 ,17.4204961,,,,,,
2597,335,,小魔帽,魔,火,3703,174,40,11000,5,41.5,多情風月鏢,火,13,8,百萬噸炸藥,火,79,1.25,1.25,51.77789896,3910 ,27.01003829,25.41666667,,,,,
2067,385,,媒神月下老人,木,仙,2122,133,97,3000,3,22.5,仙人秘法,仙,10,,仙風道骨,仙,33,1.25,1.25,47.13774796,3560 ,28.03886192,,,,,,
1633,319,進,契約蠍女梅菲斯托,魔,,660,70,88,1900,2,16,天蠍刺,毒,12,,格鬥奧義,鬥,29,1,1,20.61404879,1557 ,17.5,,,,,,
1854,385,,媒神月下老人,木,仙,1596,120,37,2200,2,18.5,仙人秘法,仙,10,,迎風拂柳,木,41,1.25,1.25,43.11532539,3256 ,27.8994333,,,,,,
1635,319,v,契約蠍女梅菲斯托,魔,,258,45,86,600,1,6.5,修羅索命,魔,10,,格鬥奧義,鬥,29,1.25,1,20.44131046,1544 ,17.65045216,,,,,,
2753,386,,大慈大悲觀音菩薩,水,龍,3944,180,71,12000,5,42,楊柳淨瓶,水,12,2,龍威震天,龍,36,1.25,1.25,54.76484719,4136 ,27.77460299,25,,,,,
2600,386,,大慈大悲觀音菩薩,水,龍,3913,179,71,11000,5,41.5,楊柳淨瓶,水,12,2,龍威震天,龍,36,1.25,1.25,54.71426374,4132 ,27.78618882,25,,,,,
2585,386,,大慈大悲觀音菩薩,水,龍,3854,178,71,11000,5,40.5,楊柳淨瓶,水,12,2,龍威震天,龍,36,1.25,1.25,54.65348781,4127 ,27.97000157,25,,,,,
2065,386,,大慈大悲觀音菩薩,水,龍,1694,118,71,1900,2,15.5,楊柳淨瓶,水,12,2,迎風拂柳,木,41,1.25,1,54.61521101,4124 ,29.97202997,23.66666667,,,,,
2584,386,,大慈大悲觀音菩薩,水,龍,1694,118,71,1900,2,15.5,楊柳淨瓶,水,12,2,龍威震天,龍,36,1.25,1.25,54.61521101,4124 ,29.97202997,25,,,,,
1638,320,v,收魂魔女梅菲斯托,鬥,魔,1485,113,97,2200,2,17.5,鬼影重重,魔,12,,毒擊,毒,23,1.25,1,42.40797327,3203 ,27.01216657,,,,,,
1637,320,v,收魂魔女梅菲斯托,鬥,魔,1506,114,88,2200,2,18,致命舞曲,鬥,14,,鬥志爆發,鬥,33,1.25,1.25,41.81358803,3158 ,26.87005769,,,,,,
1857,387,,天官大帝,金,仙,3104,166,77,7000,4,33.5,仙人秘法,仙,10,5,五路財神包,金,50,1.25,1.25,48.6825596,3676 ,28.68043173,20.83333333,,,,,
1858,387,,天官大帝,金,仙,3104,166,77,7000,4,33.5,巨靈撼地,金,9,10,五路財神包,金,50,1.25,1.25,48.6825596,3676 ,28.68043173,15.90909091,,,,,
1859,387,,天官大帝,金,仙,3104,166,77,7000,4,33.5,快擊,無,8,,金光一現,金,31,1,1.25,48.6825596,3676 ,28.68043173,,,,,,
1856,387,,天官大帝,金,仙,3055,165,77,6000,4,32.5,巨靈撼地,金,9,10,五路財神包,金,50,1.25,1.25,48.67750159,3676 ,28.94291464,15.90909091,,,,,
1640,320,低,收魂魔女梅菲斯托,鬥,魔,625,73,4,800,1,8.5,致命舞曲,鬥,14,,毒擊,毒,23,1.25,1,37.09749221,2801 ,25.03879343,,,,,,
2937,320,v,收魂魔女梅菲斯托,鬥,魔,1053,94,91,1300,2,12.5,致命舞曲,鬥,14,,鬥破蒼穹,鬥,35,1.25,1.25,42.09137786,3179 ,26.58721497,,,,,,
2938,320,v,收魂魔女梅菲斯托,鬥,魔,567,68,80,800,1,7,天蠍刺,毒,12,,毒擊,毒,23,1,1,41.45342886,3130 ,25.70158416,,,,,,
2942,320,v,收魂魔女梅菲斯托,鬥,魔,2498,148,80,5000,3,30.5,天蠍刺,毒,12,,毒擊,毒,23,1,1,41.27765752,3117 ,26.79858083,,,,,,
2076,321,v,冰雪之貂蟬,冰,水,2015,150,97,4500,3,27,靛水訣,水,12,,海浪滔天,水,28,1.25,1.25,37.30307126,2817 ,28.86751346,,,,,,
1646,321,v,冰雪之貂蟬,冰,水,583,80,91,800,1,8,極北寒息,冰,12,,鏡花水月,冰,26,1.25,1.25,36.91976442,2788 ,28.28427125,,,,,,
2082,322,v,紅衣老阿北之黃忠,火,無,1299,101,93,2200,2,17,碎焰破,火,12,,炙炎,火,29,1.25,1.25,38.18678896,2884 ,24.49609813,,,,,,
1655,322,v,紅衣老阿北之黃忠,火,無,516,64,91,800,1,7,碎焰破,火,12,,衝擊烈焰,火,38,1.25,1.25,37.72481357,2849 ,24.18972627,,,,,,
2605,338,,吉祥如意黃金雞,金,甲,3709,193,75,11000,5,41.5,殺破狼,甲,13,3,不動金身,金,38,1.25,1.25,51.8617951,3916 ,29.95941029,24.0625,,,,,
1656,322,v,紅衣老阿北之黃忠,火,無,117,30,91,200,1,2,碎焰破,火,12,,炙炎,火,29,1.25,1.25,37.5843238,2838 ,21.21320344,,,,,,
1667,323,v,叮叮噹之小喬,術,聖,502,69,95,800,1,7,無想控心,術,10,,靈光幻法,術,21,1.25,1.25,36.70127212,2772 ,26.07954864,,,,,,
2901,338,,吉祥如意黃金雞,金,甲,2214,149,73,3000,3,21.5,破甲擊,甲,11,11,斬鐵,甲,30,1.25,1.25,51.46802427,3887 ,32.13416641,15.72916667,,,,,
2902,338,,吉祥如意黃金雞,金,甲,2948,177,71,5000,3,29,巨靈撼地,金,9,7,斬鐵,甲,30,1.25,1.25,50.81269283,3837 ,32.86807486,14.53125,,,,,
2903,338,,吉祥如意黃金雞,金,甲,2436,158,66,3500,3,24,殺破狼,甲,13,3,金光一現,金,31,1.25,1.25,50.73203241,3831 ,32.25161495,21.875,,,,,
2904,338,,吉祥如意黃金雞,金,甲,1066,104,62,1000,1,10.5,破甲擊,甲,11,17,破甲圓斬,甲,45,1.25,1.25,50.72084503,3830 ,32.09509679,16.11111111,,,,,
2905,338,,吉祥如意黃金雞,金,甲,530,73,62,600,1,5.5,殺破狼,甲,13,3,金光一現,金,31,1.25,1.25,50.43536185,3809 ,31.12730459,21.875,,,,,
2906,338,,吉祥如意黃金雞,金,甲,526,73,55,600,1,5.5,流星追月,甲,8,17,乾坤一擲,金,52,1.25,1.25,50.05471761,3780 ,31.12730459,13.05555556,,,,,
1667,323,v,叮叮噹之小喬,術,聖,540,72,93,800,1,7.5,魅惑,術,8,,幻術亂擊,術,29,1.25,1.25,36.64868167,2768 ,26.29068276,,,,,,
1666,323,v,叮叮噹之小喬,術,聖,653,79,91,1000,1,9,魅惑,術,8,,白虹貫日,聖,27,1.25,1.25,36.47229669,2754 ,26.33333333,,,,,,
1672,324,v,秘術葫蘆,無,,110,28,60,2200,2,17.5,發呆,無,1,,發呆,無,1,1.25,1.25,3.141331353,237 ,6.693280212,,,,,,
1714,341,,十二凶兆.虎嵐,土,甲,92,29,77,200,1,1.5,地中乾坤,土,11,8,開天闢地,土,48,1.25,1.25,44.73620229,3378 ,23.67840085,18.88888889,,,,,
1671,324,v,秘術葫蘆,無,,115,37,46,3000,3,21,發呆,無,1,,發呆,無,1,1.25,1.25,2.73698741,207 ,8.074061939,,,,,,
1674,325,v,秘術葫蘆S,無,,12,11,53,200,1,2.5,發呆,無,1,,發呆,無,1,1.25,1.25,2.878042931,217 ,6.957010852,,,,,,
1673,325,v,秘術葫蘆S,無,,146,34,44,3500,3,23,發呆,無,1,,發呆,無,1,1.25,1.25,3.172740509,240 ,7.089490078,,,,,,
1679,327,v,靈書,無,,38,19,80,600,1,6,發呆,無,1,,發呆,無,1,1.25,1.25,3.285776048,248 ,7.756717519,,,,,,
1675,327,v,靈書,無,,114,30,64,2200,2,17.5,發呆,無,1,,發呆,無,1,1.25,1.25,3.255561584,246 ,7.171371656,,,,,,
1676,327,v,靈書,無,,104,33,57,2200,2,18,發呆,無,1,,發呆,無,1,1.25,1.25,2.887525335,218 ,7.778174593,,,,,,
1678,327,v,靈書,無,,64,22,55,1000,1,10.5,發呆,無,1,,發呆,無,1,1.25,1.25,3.045153923,230 ,6.789347398,,,,,,
1677,327,v,靈書,無,,99,34,51,2200,2,17.5,發呆,無,1,,發呆,無,1,1.25,1.25,2.827198218,214 ,8.127554543,,,,,,
1680,327,v,靈書,無,,38,19,31,800,1,7.5,發呆,無,1,,發呆,無,1,1.25,1.25,2.578981302,195 ,6.937819062,,,,,,
1681,327,v,靈書,無,,10,10,26,200,1,1,發呆,無,1,,發呆,無,1,1.25,1.25,10,755 ,10,,,,,,
1682,327,v,靈書,無,,10,10,24,200,1,2,發呆,無,1,,發呆,無,1,1.25,1.25,3.212335368,243 ,7.071067812,,,,,,
2890,328,進,台灣粽,火,,196,49,95,800,1,7,捶打,無,13,,火熱之心,火,60,1,1.25,14.32958035,1082 ,18.52025918,,,,,,
2228,328,v,台灣粽,火,,179,47,93,600,1,6.5,快擊,無,8,,火熱之心,火,60,1,1.25,14.18214951,1071 ,18.4349167,,,,,,
2891,328,v,台灣粽,火,,135,41,93,600,1,5,衝擊,無,11,,炙炎,火,29,1,1.25,14.28269149,1079 ,18.33575742,,,,,,
1744,351,,波旬,仙,魔,870,77,80,2500,2,20,魅惑,術,8,,鬥破蒼穹,鬥,35,1,1,21.74076018,1642 ,17.21772343,,,,,,
1745,351,,波旬,仙,魔,804,72,80,2200,2,18.5,魅惑,術,8,,鬥志爆發,鬥,33,1,1,21.71975038,1640 ,16.73965998,,,,,,
2889,329,v,花生燒肉粽,火,,372,67,97,800,1,8.5,碎焰破,火,12,,火熱之心,火,60,1.25,1.25,22.08042736,1667 ,22.98081041,,,,,,
2640,330,v,粽吉拉,火,無,897,99,100,1000,1,9.5,捶打,無,13,,強襲烈火,火,29,1.25,1.25,47.30887899,3573 ,32.11984138,,,,,,
1700,330,賣,粽吉拉,火,無,1983,147,20,3500,3,23.5,白鶴亮翅,空,12,,炙炎,火,29,1,1.25,42.17623413,3185 ,30.32378464,,,,,,
2235,332,v,巴灰特,無,土,288,52,80,800,1,8.5,快擊,無,8,,森羅萬象,無,29,1.25,1.25,17.09452441,1291 ,17.83585285,,,,,,
2627,333,v,天使巴灰特,無,聖,1641,121,80,2500,2,19.5,衝擊,無,11,,萬象歸元,無,48,1.25,1.25,42.05858985,3176 ,27.40110423,,,,,,
2752,335,v,小魔帽,魔,火,4010,181,88,12000,5,42.5,多情風月鏢,火,13,4,焦炎煉獄波,火,45,1.25,1.25,55.29737855,4176 ,27.7641326,24.25,,,,,
2892,335,v,小魔帽,魔,火,457,61,82,400,1,4.5,夜魔女之撫,魔,9,4,焦炎煉獄波,火,45,1.25,1.25,54.43392293,4111 ,28.75567577,20.25,,,,,
2893,335,v,小魔帽,魔,火,1793,122,57,2200,2,17,多情風月鏢,火,13,,火焰爆,火,49,1.25,1.25,52.70893965,3980 ,29.58934625,,,,,,
2385,335,技,小魔帽,魔,火,1321,102,53,1300,2,12.5,惡毒蘋果,魔,15,6,百萬噸炸藥,火,79,1.25,1.25,52.80409322,3988 ,28.84995667,30.17857143,,,,,
2894,335,賣,小魔帽,魔,火,3151,162,53,5000,3,30,火襲,火,10,,乾坤一擲,金,52,1.25,1,52.50179116,3965 ,29.57701811,,,,,,
2776,335,v,小魔帽,魔,火,3789,178,48,12000,5,42.5,多情風月鏢,火,13,8,火焰爆,火,49,1.25,1.25,52.24981728,3946 ,27.3039536,21.25,,,,,
2778,335,v,小魔帽,魔,火,3761,175,40,12000,5,42.5,多情風月鏢,火,13,8,百萬噸炸藥,火,79,1.25,1.25,51.86370093,3917 ,26.84377461,25.41666667,,,,,
2386,335,賣,小魔帽,魔,火,807,80,31,800,1,8,火焰之手,火,12,8,太陽真火,火,60,1.25,1.25,51.10505984,3859 ,28.28427125,21.66666667,,,,,
2933,335,,小魔帽,魔,火,460,61,86,400,1,4.5,鬼影重重,魔,12,4,天魔屠戮,魔,22,1.25,1.25,54.79125722,4138 ,28.75567577,17.5,,,,,
2934,335,,小魔帽,魔,火,928,87,88,800,1,8.5,夜魔女之撫,魔,9,4,焦炎煉獄波,火,45,1.25,1.25,55.08235643,4160 ,29.84075381,20.25,,,,,
2895,336,,月影神箭后羿,空,火,1897,122,64,2200,2,18.5,火襲,火,10,15,天火燎原,火,42,1.25,1.25,51.24672448,3870 ,28.36442385,15,,,,,
2734,336,v,月影神箭后羿,空,火,3702,165,55,12000,5,42.5,百步穿楊,空,14,3,炙炎,火,29,1.25,1.25,51.0500986,3855 ,25.30984463,22.1875,,,,,
2843,336,v,月影神箭后羿,空,火,746,75,51,800,1,7.5,百步穿楊,空,14,2,強襲烈火,火,29,1.25,1.25,50.62947504,3823 ,27.38612788,23.75,,,,,
2896,336,v,月影神箭后羿,空,火,1796,116,40,2200,2,18,火襲,火,10,15,天火燎原,火,42,1.25,1.25,49.86534137,3766 ,27.34146221,15,,,,,
2842,336,v,月影神箭后羿,空,火,2775,146,22,4500,3,28.5,百步穿楊,空,14,8,威震天下,空,50,1.25,1.25,48.669695,3675 ,27.3483057,22.5,,,,,
2969,336,,月影神箭后羿,空,火,1897,122,64,2200,2,18.5,碎焰破,火,12,7,炙炎,火,29,1.25,1.25,51.24672448,3870 ,28.36442385,17.65625,,,,,
2636,337,別,輝月公主嫦娥,術,金,4187,191,97,11000,5,41.5,,#N/A,#N/A,,,#N/A,#N/A,#N/A,#N/A,58.54552065,4421 ,29.64895008,,,,,,
2772,338,v,吉祥如意黃金雞,金,甲,3806,197,91,12000,5,42.5,金雞展翅,金,12,3,金光一現,金,31,1.25,1.25,52.48424507,3963 ,30.21842056,20.9375,,,,,
2897,338,v,吉祥如意黃金雞,金,甲,872,95,86,800,1,8.5,巨靈撼地,金,9,7,斬鐵,甲,30,1.25,1.25,51.75842113,3909 ,32.58473118,14.53125,,,,,
2898,338,v,吉祥如意黃金雞,金,甲,2176,146,80,3000,3,21,巨靈撼地,金,9,7,金光一現,金,31,1.25,1.25,51.78856177,3911 ,31.85981197,14.6875,,,,,
2900,338,v,吉祥如意黃金雞,金,甲,2735,166,77,4000,3,26.5,流星追月,甲,8,6,不動金身,金,38,1.25,1.25,51.58722674,3896 ,32.24669063,15.35714286,,,,,
2774,338,v,吉祥如意黃金雞,金,甲,3766,194,75,12000,5,42.5,殺破狼,甲,13,3,不動金身,金,38,1.25,1.25,51.93265028,3922 ,29.75824157,24.0625,,,,,
2556,338,v,吉祥如意黃金雞,金,甲,1381,119,75,1600,2,13.5,金雞展翅,金,12,4,破甲圓斬,甲,45,1.25,1.25,51.11596402,3860 ,32.38769771,23.25,,,,,
1705,338,技,吉祥如意黃金雞,金,甲,1490,123,73,1600,2,14.5,殺破狼,甲,13,5,破甲圓斬,甲,45,1.25,1.25,51.34920908,3878 ,32.30138248,22.91666667,,,,,
1709,339,v,十二凶兆.錢鼠,金,無,681,78,91,800,1,8,巨靈撼地,金,9,5,奮力一擊,無,23,1.25,1.25,43.12583117,3257 ,27.57716447,14.16666667,,,,,
1711,340,v,十二凶兆.牛筋,甲,術,647,76,86,800,1,7.5,碎石擊,甲,13,4,幻術,術,39,1.25,1.25,43.91055007,3316 ,27.75127625,22.75,,,,,
1712,341,v,十二凶兆.虎嵐,土,甲,773,85,86,800,1,8.5,食人泥沼,土,12,15,開天闢地,土,48,1.25,1.25,45.88217836,3465 ,29.15475947,17.8125,,,,,
2899,341,v,十二凶兆.虎嵐,土,甲,811,88,77,1000,1,9,地中乾坤,土,11,8,開天闢地,土,48,1.25,1.25,45.2971403,3421 ,29.33333333,18.88888889,,,,,
1715,343,v,十二凶兆.金龍,龍,空,1974,133,35,3500,3,23,蜻蜓點水,空,7,3,龍卷,龍,19,1.25,1.25,42.89719017,3239 ,27.73241707,12.5,,,,,
1716,344,v,十二凶兆.九頭蛇,龍,毒,1447,114,91,1900,2,16,無影神針,毒,11,15,萬毒招來,毒,41,1.25,1.25,45.19474029,3413 ,28.5,16.09375,,,,,
1717,345,技,十二凶兆.馬力哥,空,鬥,1412,120,66,2200,2,17,破空之翼,空,14,8,斗轉星移,鬥,50,1.25,1.25,41.50865744,3135 ,29.104275,22.5,,,,,
2945,345,v,十二凶兆.馬力哥,空,鬥,1113,106,64,1600,2,13.5,蜻蜓點水,空,7,,鬥破蒼穹,鬥,35,1.25,1.25,41.19628382,3111 ,28.84954586,,,,,,
1727,346,v,十二凶兆.羊肉爐,魔,鬥,891,93,71,1000,1,10,修羅索命,魔,10,5,天魔屠戮,魔,22,1.25,1.25,44.51216466,3361 ,29.40918224,15,,,,,
1729,348,v,十二凶兆.黑毛雞,空,無,1649,131,95,2200,2,18.5,蜻蜓點水,空,7,5,鳳翔千里,空,30,1.25,1.25,44.54709998,3364 ,30.45688135,13.54166667,,,,,
1730,348,v,十二凶兆.黑毛雞,空,無,1595,128,86,2200,2,18,蜻蜓點水,空,7,5,鳳翔千里,空,30,1.25,1.25,44.28464336,3344 ,30.16988933,13.54166667,,,,,
1731,349,賣,十二凶兆.哮狗,冰,無,90,29,40,200,1,1.5,捶打,無,13,2,森羅萬象,無,29,1.25,1.25,43.76367615,3305 ,23.67840085,22.91666667,,,,,
1735,350,v,十二凶兆.蹄膀,鬥,無,1947,140,55,3000,3,22.5,衝擊,無,11,17,斗轉星移,鬥,50,1.25,1.25,43.25032765,3266 ,29.51459149,16.45833333,,,,,
1739,350,v,十二凶兆.蹄膀,鬥,無,1468,122,55,2200,2,17,快擊,無,8,5,奮力一擊,無,23,1.25,1.25,43.15489314,3259 ,29.58934625,13.125,,,,,
2907,351,進,波旬,仙,魔,1345,98,97,5000,3,30,佛法心咒,仙,10,,鬥志爆發,鬥,33,1.25,1,22.41031708,1692 ,17.89227021,,,,,,
1746,351,進,波旬,仙,魔,417,53,86,1000,1,9.5,魅惑,術,8,,格鬥奧義,鬥,29,1,1,21.9930909,1661 ,17.19547064,,,,,,
1748,351,進,波旬,仙,魔,275,44,86,600,1,6.5,快擊,無,8,,天魔屠戮,魔,22,1,1.25,21.78821852,1645 ,17.25821989,,,,,,
1747,351,v,波旬,仙,魔,298,45,82,800,1,7,佛法心咒,仙,10,,鬥破蒼穹,鬥,35,1.25,1,21.78681094,1645 ,17.00840129,,,,,,
2943,351,v,波旬,仙,魔,633,66,82,1600,2,14.5,快擊,無,8,,七獄闇破陣,魔,35,1,1.25,21.81479822,1647 ,17.33244914,,,,,,
1749,352,v,第六天魔王,魔,,1414,114,86,2200,2,17,噬命擊,魔,13,,七獄闇破陣,魔,35,1.25,1.25,41.56745157,3139 ,27.64906125,,,,,,
1750,353,v,異界天魔王波旬,魔,,598,71,97,600,1,5.5,修羅索命,魔,10,6,天魔邪法,魔,26,1.25,1.25,56.90631394,4297 ,30.27450172,15.35714286,,,,,
2118,354,v,鋼鐵三太子,雷,金,1875,123,91,4000,3,26.5,快擊,無,8,,乾坤一擲,金,52,1,1.25,35.36601467,2671 ,23.89363221,,,,,,
1751,354,v,鋼鐵三太子,雷,金,482,62,86,800,1,7,快擊,無,8,,金光一現,金,31,1,1.25,35.23907004,2661 ,23.43379733,,,,,,
2619,355,v,甘爺,魂,無,2061,130,95,4000,3,25.5,幽魂纏身,魂,10,,萬象歸元,無,48,1.25,1.25,40.39829861,3051 ,25.74383612,,,,,,
2213,355,v,甘爺,魂,無,1285,103,93,1900,2,16,噬命擊,魔,13,,地獄杖刑,無,44,1,1.25,40.13492832,3031 ,25.75,,,,,,
2926,355,v,甘爺,魂,無,1458,109,97,2200,2,18,拘魂杖,魂,14,,地獄杖刑,無,44,1.25,1.25,40.48088403,3057 ,25.69154638,,,,,,
2437,356,v,柳爺,魂,無,37,18,97,200,1,1,衝擊,無,11,,萬象歸元,無,48,1.25,1.25,37,2794 ,18,,,,,,
2440,356,v,柳爺,魂,無,828,84,93,1300,2,11,噬命擊,魔,13,,萬象歸元,無,48,1,1.25,37.60730345,2840 ,25.32695294,,,,,,
2442,356,v,柳爺,魂,無,1654,120,93,3000,3,22,拘魂杖,魂,14,,重擊,無,33,1.25,1.25,37.57639094,2838 ,25.58408596,,,,,,
2215,356,v,柳爺,魂,無,1492,115,91,2500,2,20,無影鬼爪,魂,12,,重擊,無,33,1.25,1.25,37.28415423,2816 ,25.71478174,,,,,,
2846,357,v,謝爺,魂,雷,2221,140,84,3000,3,21,捶打,無,13,3,摧心掌,魂,29,1,1.25,52.85955685,3992 ,30.55050463,18.8125,,,,,
2624,357,v,謝爺,魂,雷,159,38,60,200,1,2,快擊,無,8,,死亡迴旋,魔,43,1,1,51.07613235,3857 ,26.87005769,,,,,,
2438,358,v,范爺,魂,土,2162,134,95,3000,3,22,幽魂纏身,魂,10,4,惡鬼無救,魂,62,1.25,1.25,49.11738646,3709 ,28.56889599,25.5,,,,,
2463,358,v,范爺,魂,土,1080,95,93,1300,2,11,靈魂枷鎖,土,16,9,開天闢地,土,48,1.25,1.25,49.0530045,3704 ,28.64357773,24,,,,,
2464,358,v,范爺,魂,土,1178,99,93,1300,2,12,靈魂枷鎖,土,16,3,錯骨分筋,土,31,1.25,1.25,49.04859058,3704 ,28.57883832,24.6875,,,,,
2639,359,v,春大神,木,魂,2369,144,93,5000,3,30,飛天斬,木,10,,滅魂爪,魂,19,1.25,1.25,39.47214956,2981 ,26.29068276,,,,,,
2465,360,v,夏大神,火,魂,854,81,95,1000,1,10,碎焰破,火,12,15,太陽真火,火,60,1.25,1.25,42.66373582,3222 ,25.61444905,18.75,,,,,
2469,361,v,秋大神,金,魂,2560,147,88,4000,3,26,辟地金瓜鎚,魂,14,2,不動金身,金,38,1.25,1.25,49.21467982,3717 ,28.82907187,27.5,,,,,
2623,362,v,冬大神,水,魂,272,48,31,400,1,3,凝水毫針,水,11,,萬毒招來,毒,41,1.25,1,52.04745503,3930 ,27.71281292,,,,,,
1752,363,低,黃大仙,仙,水,69,23,8,200,1,1.5,天降雷火,雷,10,,仙風道骨,仙,33,1,1.25,33.55215171,2534 ,18.77942136,,,,,,
1762,364,進,月老,木,,1184,100,93,3500,3,24,月老槌擊,木,12,,仙風道骨,仙,33,1.25,1,24.65793365,1862 ,20.41241452,,,,,,
1763,364,v,月老,木,,1006,93,88,2500,2,20.5,月老槌擊,木,12,,移花接木,木,33,1.25,1.25,24.52641588,1852 ,20.54026385,,,,,,
1833,378,,聖誕老人,冰,,269,52,91,600,1,6.5,冰塵,冰,11,,鏡花水月,冰,26,1.25,1.25,21.3128392,1609 ,20.39607805,,,,,,
1996,378,,聖誕老人,冰,,359,60,91,800,1,8.5,聖誕降臨,聖,12,,鏡花水月,冰,26,1,1.25,21.30879953,1609 ,20.57983022,,,,,,
1769,364,v,月老,木,,386,57,88,800,1,8,月老槌擊,木,12,,迎風拂柳,木,41,1.25,1.25,24.44430372,1846 ,20.15254326,,,,,,
1765,364,v,月老,木,,513,67,88,1000,1,10.5,月老槌擊,木,12,,仙人指路,仙,18,1.25,1,24.40881191,1843 ,20.67664889,,,,,,
2559,365,進,觀音,水,聖,34,18,91,200,1,1,楊柳淨瓶,水,12,,白虹貫日,聖,27,1.25,1.25,34,2568 ,18,,,,,,
1773,365,v,觀音,水,聖,505,67,75,800,1,7.5,楊柳淨瓶,水,12,,焚天日輪,聖,29,1.25,1.25,34.27330415,2588 ,24.4649409,,,,,,
1777,366,v,五路財神,仙,,310,55,84,800,1,7,巨靈撼地,金,9,,不動金身,金,38,1,1,22.66413218,1712 ,20.78804602,,,,,,
1776,366,v,五路財神,仙,,988,102,84,3000,3,22,快擊,無,8,,金光一現,金,31,1,1,22.44587319,1695 ,21.74647307,,,,,,
1778,366,賣,五路財神,仙,,22,14,80,200,1,1,快擊,無,8,,道化天法,仙,38,1,1.25,22,1661 ,14,,,,,,
2948,366,v,五路財神,仙,,261,52,86,600,1,6,巨靈撼地,金,9,,道化天法,仙,38,1,1.25,22.56809339,1704 ,21.2289111,,,,,,
1781,367,v,正港電音三太子,仙,火,127,29,93,200,1,2,火襲,火,10,,陰陽合擊,仙,41,1.25,1.25,40.79665917,3081 ,20.50609665,,,,,,
2114,367,v,正港電音三太子,仙,火,2171,123,88,4000,3,26.5,隕星擊,聖,11,,天地歸一,無,51,1,1,40.94912952,3092 ,23.89363221,,,,,,
2441,383,,鬼差,魂,,724,79,93,3000,3,22,快擊,無,8,,滅魂爪,魂,19,1,1.25,16.44819047,1242 ,16.84285659,,,,,,
1783,368,v,全家水神共工,水,,26,13,88,200,1,1,凝水毫針,水,11,,神龍擺尾,水,38,1.25,1.25,26,1963 ,13,,,,,,
1782,368,v,全家水神共工,水,,137,29,80,400,1,3,衝擊,無,11,,破壞水擊,水,23,1,1.25,26.21507845,1980 ,16.74315781,,,,,,
1784,369,v,7-11小喬,金,土,271,46,84,600,1,5.5,地中乾坤,土,11,,乾坤一擲,金,52,1.25,1.25,25.78864729,1947 ,19.6144659,,,,,,
1785,369,v,7-11小喬,金,土,271,46,82,600,1,5.5,衝擊,無,11,,金光一現,金,31,1,1.25,25.78864729,1947 ,19.6144659,,,,,,
2233,383,,鬼差,魂,,103,29,91,400,1,3.5,幽魂纏身,魂,10,,摧心掌,魂,29,1.25,1.25,16.39474731,1238 ,15.50115203,,,,,,
2182,383,,鬼差,魂,,258,46,91,800,1,8,鬼影重重,魔,12,,滅魂爪,魂,19,1,1.25,16.33842062,1234 ,16.26345597,,,,,,
2184,383,,鬼差,魂,,814,84,91,4000,3,25,劈砍,無,9,,滅魂爪,魂,19,1,1.25,16.27446668,1229 ,16.8,,,,,,
2443,384,,鬼使,魂,,332,54,95,1000,1,9.5,無影鬼爪,魂,12,,摧心掌,魂,29,1.25,1.25,17.51008676,1322 ,17.51991348,,,,,,
1786,369,v,7-11小喬,金,土,271,46,82,600,1,5.5,衝擊,無,11,,金光一現,金,31,1,1.25,25.78864729,1947 ,19.6144659,,,,,,
1788,370,v,萊爾富華盛頓,雷,火,92,28,77,200,1,2.5,劈砍,無,9,,萬仞穿雲,甲,31,1,1,22.0649958,1666 ,17.7087549,,,,,,
1787,370,v,萊爾富華盛頓,雷,火,526,68,55,1300,2,12.5,劈砍,無,9,,電光火石,雷,28,1,1.25,21.02570252,1588 ,19.23330445,,,,,,
1790,371,v,OK小紅帽,火,,127,32,86,400,1,3,火襲,火,10,,強襲烈火,火,29,1.25,1.25,24.30156908,1835 ,18.47520861,,,,,,
1789,371,v,OK小紅帽,火,,153,36,84,400,1,3.5,火襲,火,10,,炙炎,火,29,1.25,1.25,24.35336251,1839 ,19.24280942,,,,,,
2177,384,,鬼使,魂,,834,86,86,3500,3,24.5,鬼影重重,魔,12,,滅魂爪,魂,19,1,1.25,17.01450517,1285 ,17.37462377,,,,,,
1791,371,v,OK小紅帽,火,,124,33,82,400,1,3,掃擊,無,12,,炙炎,火,29,1,1.25,23.72751626,1792 ,19.05255888,,,,,,
2756,372,v,降龍羅漢,仙,金,1128,103,93,1000,1,10,羅漢破蒲扇,仙,15,4,神通力,仙,40,1.25,1.25,56.35210071,4256 ,32.5714599,25,,,,,
